id,article_id,entry_text,entry_hash,author,year,title,journal,volume,pages,publisher,url,doi,position
2982,2004,"Nuñez, Milton G. (1989), More on Finland's settling model, in «Fennoscandia archaeologica» VI, 90-98.",83df6cd43bb1e723,"Nuñez, Milton G",1989,"More on Finland's settling model, in «Fennoscandia archaeologica» VI, 90-98",,,,,,,42
2983,2004,"Nuñez, Milton G. (1996), The Early Settlement of Northern Fennoscandia: When and Whence, in Faravid (Acta Societatis Historicaae Finlandiae Septentrionalis XVIII-XIX).",20ab4f62792b1a17,"Nuñez, Milton G",1996,"The Early Settlement of Northern Fennoscandia: When and Whence, in Faravid (Acta Societatis Historicaae Finlandiae Septentrionalis XVIII-XIX)",,,,,,,43
2984,2004,"Nuñez, Milton G. (1997), Finland's settling model revisited, in Reports of the Early in the North Project, Helsinki Papers in Archaeology, No. 10, 93-102.",776918c4d7bb4230,"Nuñez, Milton G",1997,"Finland's settling model revisited, in Reports of the Early in the North Project, Helsinki Papers in Archaeology, No",Reports of the Early in the North Project,,,,,,44
2985,2004,"Nuñez, Milton G. (1998), Old and new ideas about the origins of the Finns and Saami, in The Roots of Peoples and Languages of Northern Eurasia I (Turku 30.5.-1.6.1997), ed. Kyösti Julku & Kalevi Wiik, ed. ass. Merja Äärelä, Societas Historiae Fenno-Ugricae, Turku, 151-160.",f7c9cf77ca326129,"Nuñez, Milton G",1998,"Old and new ideas about the origins of the Finns and Saami, in The Roots of Peoples and Languages of Northern Eurasia I (Turku 30",The Roots of Peoples and Languages of Northern Eurasia I (Turku 30.5.-1.6.1997),,,,,,45
2986,2004,"Otte, Marcel (1995), Diffusion des langues modernes en Eurasie préhistorique, «C.R. Acad. Sc. Paris», t. 321, série II a, 1219-1226.",c90c799bb153d8a9,"Otte, Marcel",1995,"Diffusion des langues modernes en Eurasie préhistorique, «C",,,,,,,46
2987,2004,"Tobias, Philip V. (1996), The evolution of the brain, language and cognition, in AAVV Facchini (ed.), in vol. 4 of AAVV (1996), Colloquium VIII: ""Lithic Industries, Language and Social Behaviour in the First Human Forms"", edited by Fiorenzo Facchini, A.B.A.C.O., Forlì, 1996, 87-94.",78cdeca3f569e02f,"Tobias, Philip V",1996,"Lithic Industries, Language and Social Behaviour in the First Human Forms",AAVV Facchini (ed.),,,,,,51
2988,2005,"Balaái Kha, wiykuymexi lì lu-wea shû, xibue dê wuxi ngàángoù lì Trongsa huxi Wangdue Phodrang naingáô. Àn-shi fofiki-ren G. van Driem (1990), xìongíe lu-wea sheng hè mixfoxi Bumthang kha hexxabexi, wuxi fà-kà, wâwoxlua shaangâí bu shàlaoú e huxi kulxi xemà kiyfetà kà-tà:",bdb6b83fb5c12db7,"Balaái Kha, wiykuymexi lì lu-wea shû, xibue dê wuxi ngàángoù lì Trongsa huxi Wangdue Phodrang naingáô. Àn-shi fofiki-ren G. van Driem",1990,,,,,,,,3
2989,2005,Royal Government of Bhutan (RGoB) (1999). Bhutan Vision 2020. Thimphu: Planning Commission.,c46681ce1207f1ff,Royal Government of Bhutan (RGoB),1999,Bhutan Vision 2020,,,,,,,11
2990,2005,"Van Driem, George (1990). Languages of the Greater Himalayan Region, Vol. 1: Dzongkha. Thimphu: DDC.",0b36a2572481afdc,"Van Driem, George",1990,"Languages of the Greater Himalayan Region, Vol",,,,,,,12
2991,2022,"Sysnna
 yndad nwdtwr sgun wtryf etnologedtys esgyd yr Cyaod da nia t'edy daggwf durminadu yr Gyltel damwf Gylteledmae nunasatodys egom yd imy ynn tifyd dys Dunad Ye. Yr. E.W.P. Nelolson, lwbreliol dys yr Podmyiol, wriduys ynn yn cyid rifw filtwys ""
Tiltel Dadaelces
"" (1904):",3f98ff0d76d655ff,"Sysnna
 yndad nwdtwr sgun wtryf etnologedtys esgyd yr Cyaod da nia t'edy daggwf durminadu yr Gyltel damwf Gylteledmae nunasatodys egom yd imy ynn tifyd dys Dunad Ye. Yr. E.W.P. Nelolson, lwbreliol dys",1904,"
Tiltel Dadaelces
",,,,,,,6
2992,2024,"Mithen, Steven J. (1996). The Prehistory of the Mind: The Cognitive Origins of Art, Religion and Science. Cambridge: Cambridge University Press.",93640154ffee635f,"Mithen, Steven J",1996,"The Prehistory of the Mind: The Cognitive Origins of Art, Religion and Science",,,,,,,1
2993,2024,"Nurbakhsh, Javad (1992). The Psychology of Sufism. New York. Khanighahi-Nimatullahi Publications.",f1c54815b991e87f,"Nurbakhsh, Javad",1992,The Psychology of Sufism,,,,,,,3
2994,2024,"Nurbakhsh, Djavad (1978). Sufism and Psychoanalysis. The Journal of Social Psychiatry 24(3).",15a3e95ab86ad492,"Nurbakhsh, Djavad",1978,Sufism and Psychoanalysis,Social Psychiatry 24(3).,,,,,,4
2995,2024,"Nurbakhsh, Javad (1976). Sama in Sufism. New York. Khanighahi-Nimatullahi Publications.",c667612828f8de09,"Nurbakhsh, Javad",1976,Sama in Sufism,,,,,,,5
2996,2024,"Roseman, M. (2003). Remembering to Forget: The Aesthetics of Longing. In Harvey, G. (ed) Shamanism: A Reader p 186-20l. New York: Routledge.",442e8cd6680510bc,"Roseman, M",2003,Remembering to Forget: The Aesthetics of Longing,Harvey,,186-20,,,,6
2997,2024,"Roseman, M. (1991). Healing Sounds From the Malaysian Rainforest: Temiar Music and Medicine. Berkeley: University of California Press.",0e86eefd5c108754,"Roseman, M",1991,Healing Sounds From the Malaysian Rainforest: Temiar Music and Medicine,,,,,,,7
2998,2024,"Rouget, G. (1985). Music and Trance: A Theory of the Relations Between Music and Possession. Chicago: University of Chicago Press.",5ed4dbdaffcc171a,"Rouget, G",1985,Music and Trance: A Theory of the Relations Between Music and Possession,,,,,,,8
2999,2024,"Siddiqui, S. (1976). Deogiri: The Great Capital of Southern Kingdom, in Times of Ameer Khusrau, in Ansari, Z. (ed) Life, Times and Works of Amir Khusrau Dehlavi, Seventh Centenary. New Delhi: National Amir Khusrau Society.",c56bb39d93881017,"Siddiqui, S",1976,"Deogiri: The Great Capital of Southern Kingdom, in Times of Ameer Khusrau, in Ansari, Z",Times of Ameer Khusrau,,,,,,9
3000,2024,"Turner, Victor (1974). Dramas, Fields, and Metaphors: Symbolic Action in Human Society. Ithaca: Cornell University Press.",cfb4371f8101f04a,"Turner, Victor",1974,"Dramas, Fields, and Metaphors: Symbolic Action in Human Society",,,,,,,10
3001,2024,"Winkelman, M. (2002). Shamanism and Cognitive Evolution. Cambridge Archeological Journal 12(1) pp. 71-101.",fc4bd019ec6115eb,"Winkelman, M",2002,Shamanism and Cognitive Evolution,,,71-101,,,,11
3002,2024,"Winkelman, M. (2000). Shamanism: The Neural Ecology of Consciousness and Healing. Westport: Bergin & Garvey.",abc503a2704aac6e,"Winkelman, M",2000,Shamanism: The Neural Ecology of Consciousness and Healing,,,,,,,12
3003,2024,"Winkelman, M. (1999). Altered States of Consciousness and Religious Behavior. In Glazier, S. D. Ed Anthropology of Religion: A Handbook, p 393-428. Westport, CT: Praeger.",bdcc68dda0cb970e,"Winkelman, M",1999,Altered States of Consciousness and Religious Behavior,Glazier,,393-428,,,,13
3004,2025,"While we have found no clear evidence that animals have form–meaning pairings corresponding, for example, to personal pronouns in human languages, there appears to be a concept of deixis, as has been shown especially in studies of chimpanzees who have been taught sign language: The animals studied by Gardner and Gardner (1969) display a     
distinction of personal deixis: The sign for ‘me’ was made by tapping one’s own chest and the sign for ‘you’ by pointing away from the chest toward the addr",5766573455887055,"While we have found no clear evidence that animals have form–meaning pairings corresponding, for example, to personal pronouns in human languages, there appears to be a concept of deixis, as has been ",1969,"display a     
distinction of personal deixis: The sign for ‘me’ was made by tapping one’s own chest and the sign for ‘you’ by pointing away from the chest toward the addressee",,,,,,,7
3005,2025,"Cheney beni Seyfarth angif gera sidinark deneh neste akel angise sidinark vervet gigev evorind eshe dago inedie ak wedint. Kedeir addyraritt lome lâwu rogi neste yrod roser sidinark sayn elali fad erhyr lenset esiæijk nayn elsedde ingondaijk neste titi inedie ak dago, eda esiæijk menudi Tioveling (1985) evorind itet: fad elate sader nayn fad rogi neste rirwyritt pålinu gaa erelaynende klerå.",621c7157ca374f3a,Cheney beni Seyfarth angif gera sidinark deneh neste akel angise sidinark vervet gigev evorind eshe dago inedie ak wedint. Kedeir addyraritt lome lâwu rogi neste yrod roser sidinark sayn elali fad erh,1985,evorind itet: fad elate sader nayn fad rogi neste rirwyritt pålinu gaa erelaynende klerå,,,,,,,9
3006,2025,"Burling, R. (2005). The talking ape: how language evolved. Oxford: Oxford University Press.",cf9990e100f691f2,"Burling, R",2005,The talking ape: how language evolved,,,,,,,10
3007,2025,"de Waal, F. (2001). The ape and the sushi master: cultural reflections by a primatologist. New York: Basic Books.",d78783812facab96,"de Waal, F",2001,The ape and the sushi master: cultural reflections by a primatologist,,,,,,,13
3008,2025,"Miles, H. L. (1978). Language acquisition in apes and children. In Peng (ed.).",a70ba6a6de034682,"Miles, H. L",1978,Language acquisition in apes and children,,,,,,,14
3009,2025,"Miles, L. W. and Harper, S. E. (1994). ‘‘Ape language’’ studies and the study of human language origins. In Quiatt and Itani (eds.).",55b0e0320ca7254e,"Miles, L. W. and Harper, S. E",1994,‘‘Ape language’’ studies and the study of human language origins,,,,,,,15
3010,2025,"Parker, S. T. and Gibson, K. R. (eds.) (1990). ‘‘Language’’ and intelligence in monkeys and apes: comparative developmental perspectives. New York: Cambridge University Press.",130de6f08b945ce8,"Parker, S. T. and Gibson, K. R. (eds.)",1990,‘‘Language’’ and intelligence in monkeys and apes: comparative developmental perspectives,,,,,,,16
3011,2025,"Peng, F. C. C. (ed.) (1978). Sign language and language acquisition in man and ape: new dimensions in comparative pedlinguistics. (AAAS Selected Symposia Series, 16.) Boulder, CO: Westview Press.",b61cbcd9848d1c56,"Peng, F. C. C. (ed.)",1978,Sign language and language acquisition in man and ape: new dimensions in comparative pedlinguistics,,,,,,,17
3012,2025,"Premack, D. (1971). Language in chimpanzee? Science 172: 808–22.",97e97dbb661b2348,"Premack, D",1971,Language in chimpanzee? Science 172: 808–22,,172,808–22,,,,18
3013,2025,"Premack, D. (1976). Intelligence in ape and man. Hillsdale, NJ: Erlbaum.",813fd65097584f10,"Premack, D",1976,Intelligence in ape and man,,,,,,,19
3014,2025,"Premack, D. and Premack, A. J. (1983). The mind of an ape. New York: Norton.",a995d17677a168d9,"Premack, D. and Premack, A. J",1983,The mind of an ape,,,,,,,20
3015,2025,"Savage-Rumbaugh, E. S. (1984). Acquisition of functional symbol usage in apes and children. In Roitblat, Bever, and Terrace (eds.).",99582905f39c5d15,"Savage-Rumbaugh, E. S",1984,Acquisition of functional symbol usage in apes and children,Roitblat,,,,,,21
3016,2025,"Seidenberg, M. S. (1986). Evidence from great apes concerning the biological bases of language. In Demopoulos and Marras (eds.).",1d168f534e1c080d,"Seidenberg, M. S",1986,Evidence from great apes concerning the biological bases of language,,,,,,,22
3017,2025,"Terrace, H. S. (1983). Apes who ‘‘talk’’: language or projection of language by their teachers? In de Luce and Wilder (eds.).",22d2bbfe78ea7bbb,"Terrace, H. S",1983,Apes who ‘‘talk’’: language or projection of language by their teachers? In de Luce and Wilder (eds,,,,,,,23
3018,2031,"Franceschetti, Antonio. ""Appunti sui cantari di Milone e Berta e della Nascita di Orlando."" 
Giornale storico della letteratura italiana
 92 (1975).",825057dcd8995d92,"Franceschetti, Antonio. ""Appunti sui cantari di Milone e Berta e della Nascita di Orlando."" 
Giornale storico della letteratura italiana
 92",1975,Appunti sui cantari di Milone e Berta e della Nascita di Orlando.,,,,,,,9
3019,2031,"Subak, J., ed. ""Die franko-italienische Version des 'Enfances Ogier' nach dem Codex Marcianus XIII."" 
Zeitschrift für romanische Philologie
 33 (1909).",f3e0b1cab2cec437,"Subak, J., ed. ""Die franko-italienische Version des 'Enfances Ogier' nach dem Codex Marcianus XIII."" 
Zeitschrift für romanische Philologie
 33",1909,Die franko-italienische Version des 'Enfances Ogier' nach dem Codex Marcianus XIII.,,,,,,,11
3020,2032,"A. Connes, M.R. Douglas and A. Schwarz, Noncommutative Geometry and Matrix Theory: Compactification on Tori, J. High Energy Phys. 9802 (1998).",2e3b93fbe81f02b2,"A. Connes, M.R. Douglas and A. Schwarz, Noncommutative Geometry and Matrix Theory: Compactification on Tori, J. High Energy Phys. 9802",1998,,,,,,,,22
3021,2032,"Fingelkurts, Andrew A., and Alexander A. Fingelkurts (2006). Timing in Cognition and EEG Brain Dynamics: Discreteness versus Continuity, Cognitive Processing, Vol.7, no. 3.",2a4b5de44efed533,"Fingelkurts, Andrew A., and Alexander A. Fingelkurts",2006,"Timing in Cognition and EEG Brain Dynamics: Discreteness versus Continuity, Cognitive Processing, Vol",Cognition and EEG Brain Dynamics: Discreteness versus Continuity,,,,,,23
3022,2032,"D.J. Gross and N.A. Nekrasov, Solitons in Noncommutative Gauge Theory, J. High Energy Phys. 0103 (2001) 044.",0c9b145015a91fe6,"D.J. Gross and N.A. Nekrasov, Solitons in Noncommutative Gauge Theory, J. High Energy Phys. 0103",2001,044,Noncommutative Gauge Theory,,,,,,24
3023,2032,"S.W. Hawking, Comm. Math. Phys. 25 (1972) 152; S.W. Hawking and G.R.F. Ellis, The Large Scale Structure of Spacetime (Cambridge University Press, 1973).",a74e1fe51580d1fe,"S.W. Hawking, Comm. Math. Phys. 25",1972,152; S,,,,,,,25
3024,2032,"N. Ishibashi, H. Kawai, Y. Kitazawa and A. Tsuchiya, A Large N Reduced Model as Superstring, Nucl. Phys. B498 (1997) 467.",9a778a0775d06c6b,"N. Ishibashi, H. Kawai, Y. Kitazawa and A. Tsuchiya, A Large N Reduced Model as Superstring, Nucl. Phys. B498",1997,467,,,,,,,27
3025,2032,"Joliot, M., U. Ribary, and R. Llinás (1994). Human oscillatory brain activity near 40 Hz coexists with cognitive temporal binding. Proc. Natl .Acad. Sci. U.S.A., Vol. 91.",f0e32943425b48bc,"Joliot, M., U. Ribary, and R. Llinás",1994,Human oscillatory brain activity near 40 Hz coexists with cognitive temporal binding,,,,,,,28
3026,2032,"Requardt, Manfred, and Sisir Roy (2001). (Quantum) space-time as a statistical geometry of fuzzy lumps and the connection with random metric spaces. Classical and Quantum.Grav., Vol. 18.",ef54df9e7a898e48,"Requardt, Manfred, and Sisir Roy",2001,(Quantum) space-time as a statistical geometry of fuzzy lumps and the connection with random metric spaces,,,,,,,30
3027,2032,"Roy, Sisir (1998). Statistical Geometry and Applications to Microphysics and Cosmology. Boston, MA: Kluwer Academic.",ad7a9cea35575a71,"Roy, Sisir",1998,Statistical Geometry and Applications to Microphysics and Cosmology,,,,,,,32
3028,2032,"Sorabji, Richard (1983). Time, Creation and the Continuum: Theories in Antiquity and the Early Middle Ages. Chicago, IL: University of Chicago Press.",f4deacff3f46343a,"Sorabji, Richard",1983,"Time, Creation and the Continuum: Theories in Antiquity and the Early Middle Ages",Antiquity and the Early Middle Ages. Chicago,,,,,,34
3029,2032,"Spruit, Leen (1994). Species Intelligibilis: From Perception to Knowledge. Leiden: Brill.",90dcdfb75e2d6bf6,"Spruit, Leen",1994,Species Intelligibilis: From Perception to Knowledge,,,,,,,35
3030,2052,"Ricoeur, P. 1993. The Rule of Metaphor: Multi-disciplinary Studies of the Creation of Meaning in Language. Transl. of La Metaphore Vive (1975) by Robert Czerny. Toronto: University of Toronto Press.",b39b7828226ac3a5,"Ricoeur, P. 1993. The Rule of Metaphor: Multi-disciplinary Studies of the Creation of Meaning in Language. Transl. of La Metaphore Vive",1975,by Robert Czerny,,,,,,,6
3031,2060,"Language Change
 - Contributions to the Study of Its Causes, Berlin, Mouton de Gruyter, 5-27. 19- Anderson, J. (1968), On the status of lexical formatives, 
...",043a4e655008c4d7,"Language Change
 - Contributions to the Study of Its Causes, Berlin, Mouton de Gruyter, 5-27. 19- Anderson, J",1968,"On the status of lexical formatives, 
",,,,,,,6
3032,2060,"2 May 2012 – Zuraw, K. Probability in 
language change
, (2002). Rens Bod, Jennifer Hay, and Stefanie Jannedy, Probabilistic Linguistics. MIT Press.",3f14a5752051f382,"2 May 2012 – Zuraw, K. Probability in 
language change
",2002,"Rens Bod, Jennifer Hay, and Stefanie Jannedy, Probabilistic Linguistics",,,,,,,9
3033,2060,"28 Oct 2011 – (The Vienna Series in Theoretical Biology.) Cambridge, MA: MIT Press. Keller, R. (1994). 
Language change
: the invisible hand in language.",264992ab7a134fbe,"28 Oct 2011 – (The Vienna Series in Theoretical Biology.) Cambridge, MA: MIT Press. Keller, R",1994,"
Language change
: the invisible hand in language",Theoretical Biology.) Cambridge,,,,,,15
3037,2065,"Hood, C. (1998). The art of the state: Culture, rhetoric, and public management. Oxford, UK: Oxford University Press.",b1ab657c41914e3f,"Hood, C",1998,"The art of the state: Culture, rhetoric, and public management",,,,,,,22
3038,2070,Jackendoff aelinur uná aedasá narybá alá udeydaim rashad táale. Vereagáum fáana alá amefá távazáum issa nása eydikane naedaimu ese táeidyri ralik arunaru alá enyloi sonaed ited dáliv heyda aranedakun ililusha uná távazáum. Akáìnn aelinur issa táze alá aelinur uná Akáìnn náeidànn uná aedasá. Izaneid fasata ited dáliv Lakoff (1987) Jackendoff lajan náeidànn thahi alá ráfáeydi neydelusha seyshaed dámin ese sányr taod ese isáta saseydum itáen alá náat uná eidin ifáish ited dáliv eideysharka aimiva.,bc337915eb300e29,Jackendoff aelinur uná aedasá narybá alá udeydaim rashad táale. Vereagáum fáana alá amefá távazáum issa nása eydikane naedaimu ese táeidyri ralik arunaru alá enyloi sonaed ited dáliv heyda aranedakun ,1987,Jackendoff lajan náeidànn thahi alá ráfáeydi neydelusha seyshaed dámin ese sányr taod ese isáta saseydum itáen alá náat uná eidin ifáish ited dáliv eideysharka aimiva,,,,,,,11
